Chromium f8675cbb337440a11bf9afb10ea11bae42bb92cb
WPT 790279663be2b1f314186c1863b7c60a07013f58
WPT 9f47f8133c530453a7244505fb750cd29dc61e7c latency=11021.4833333
WPT 9765793a754ab92a7a5e2886dd9a33c7b5c1297d latency=11219.4833333
WPT 8faed4d270c9b7a9a23eae729f64ed8ffcab6217 latency=11771.0833333
WPT 85ae24e3dc80ee63b6dc2ed78a922cff68c6e819 latency=11773.65
WPT 043e94f629d1dcdde7f2d34c5bb8653fde2afd01 latency=11774.4166667
WPT 7a67b07f6e3b0de7d9420ce7ec3df70af87081c5 latency=11775.2333333
WPT e509535e9181955d70d0ed970dfd6ce04f552b45 latency=11775.45
WPT e6ec6a024c6a56854a2b6f3151b8c0addb491979 latency=11775.6666667
WPT 462d854da4aae9c82eca70e610b29cce2894bce0 latency=11776.4833333
WPT 60638a4be6f4695c75bb6c75ee628cdcc45667d7 latency=11776.7333333
WPT 0d11962961de637ac08a362a8086d55165c7b228 latency=11777.4333333
WPT cc6ca41f756424e4675739fbdda16abc452e869e latency=11777.65
WPT 254c673b2ba213d5c674c41e00c58772a640b0ae latency=11778.3333333
WPT 5ba9c2b5903725f85ec0117e84ab2f4301cf7a23 latency=11778.5666667
WPT 46f75d80a5423256bfe5f9385ff2fb049d4ba0e5 latency=11779.2666667
WPT b89ac4b4ff7b72a91c278fcca11c2006b75aeceb latency=11779.4666667
WPT baee5e2ad561830acd62dc46542923f4cf8f6828 latency=11779.7
WPT 4d105d70c04efc600fa3b27e5e2fe403e24561eb latency=11780.5
WPT 20fbb0294fdb3ccd98cdc11e97ca9e512832e247 latency=11780.75
WPT 3fd2e4d4106ff056d1e86762d37accda05ad4c5a latency=11781.4333333
WPT 91c0a993854b11aa6a0d3e9b158a898be8aa4a63 latency=11781.6666667
WPT c2faa4a05caa09c33252b7c71e5133df7e9532cc latency=11782.35
WPT 24c2364b93854744b424a5df4cf63970e21a2675 latency=11782.5666667
WPT b9597ceab83dbbfe43d492a9a1e18e5f470c0669 latency=11783.3666667
WPT 045be0ff6160384536989a6097327ccfac9396f2 latency=11783.5833333
WPT 09a6f213eb8cabd834e5dca7f4bc2335d1789687 latency=11784.2666667
WPT 50aa29c417d06bd25ddfb59a0ee515596c3d4e6c latency=11784.4666667
WPT 717d34cbe11c7f7f508d9b7d5d3d21fbba8a3171 latency=11784.7
WPT ecffb010b128ce6a37245c44cd9db5038f2e5608 latency=11785.45
WPT 5dbbf5232cd94175d41884900a310cfb5dfed75f latency=11785.6833333
WPT a79594a1d8cad5c8c5be12d3bc36fd1303b83522 latency=11786.3666667
WPT 7df4310e915b92301261b5de652fd2652c5c5144 latency=11786.5833333
WPT 35960f1a3573ee48a282abfbc6b7591f558b5ecd latency=11787.3666667
WPT 3c68bd42ddd4d7082e8d23b40cd2793fd053ee50 latency=11787.6
WPT a187db9425a5326c265059562f8f2df52e844952 latency=11788.1666667
WPT 76731fcc71f86c07852895bb7002c05013ef4f95 latency=11788.4166667
WPT e8b45d5d5935c6954f597b471721b941e31c44ad latency=11788.6666667
WPT 37de759bc0c82d8ab2c53224a2f513ba6f09ea5f latency=11789.4666667
WPT a94d3df290afb58d72a6b760e8739ed6c6cfb36d latency=11789.7
WPT f418932d9053d9bf7c2b3c4925f3f992ee9cccb3 latency=11790.3833333
WPT 94d6520e01b2bbb52d5327e1dba1b0f6e6f23a79 latency=11790.6333333
WPT 4ec5837d991c73cec5087e9fb629f4e2ee773f6a latency=11791.45
WPT 012f12dab924e06fffd18eaa7003d039ca7689a7 latency=11791.6833333
WPT 037b3c4c3c2f5b8d3041639e6d25879470ee3dfd latency=11792.25
WPT 4a40840dac0ab1ee4031a0b901a60c301c9bac84 latency=11792.5333333
WPT 629c2a41387c7ed78ea1a23181713a4833a3658b latency=11792.75
WPT 72548be5029c9d87d8a6b61e47d137f30a2bb22e latency=11793.45
WPT 5374acb5bf27ff583acafa1aeaf770fedd2ffbb5 latency=11793.6833333
WPT 56799c8ad402977b32e6e1c6752571071bdf0de0 latency=11794.3833333
WPT d8238c97c37b52b8db2e13b0b7cdd6f2f7f02291 latency=11794.6333333
WPT d60fe10a0f4a878d07fc4919ba2e5a3704304a6d latency=11795.4333333
WPT 1b7b34e99739fc78929a9f37aa2804158c5ba64c latency=11795.6833333
WPT 6c7f487404d339f2d4504665c165bf030c6716ac latency=11796.2666667
WPT a6ad42817a2b8a1071b1cfda33ae6409f159e84c latency=11796.4833333
WPT 5b17aa709e6490b3989747b7b45f1efd0851c832 latency=11796.7166667
WPT 2bddc63c07b1775b961810d0df8d7e646a8f1421 latency=11797.3
WPT 1c7bef10e30648a6fcc8f99b052e8d0c44561c3e latency=11797.5333333
WPT 2986b651f1310e6944e0ce86d96b51552056edab latency=11797.8
WPT 2c5472b528def5580dcd45d0b0eb04c7f6164b27 latency=11798.0833333
WPT 61db3e62a4d70143c6039b03caeb18df30f22e18 latency=11800.5666667
WPT 8eadce2c378c5380fb3199338a440cfc46b0a03e latency=11800.5666667
WPT 81b890324a228ab1ff7c263dfe58515cd3438c3d latency=11800.5666667
WPT fc19bfa353dea7bc271ffef98e09f89e3a1d917c latency=11800.5666667
WPT 5d8966abdf6a50b17c67be5ade2c96ae5b90a8c8 latency=11800.5666667
WPT 65d6cf91eb4e41e5a2f376ba34f853eba348e604 latency=11800.5666667
WPT 7d7f0ebced391cd1cb77ef5f6e385fccf6cb8f18 latency=11800.5666667
WPT 2aaa11dcae7fb895abc822eb61780b585d7be08f latency=11800.5666667
WPT 0978ac457a084cf55727205b1a32bd3fde33fbc8 latency=11800.5833333
WPT 7d0147c9f2c68f5323f4315d8e6fab0a2f074c1a latency=11800.5833333
WPT 5a60d2b17cae45c01dd44c07c486005029f2c3ae latency=11800.5833333
WPT eb7e8c74a91ade15256cec5c5958fc099d930a65 latency=11800.5833333
WPT 35739df47e72dbb9a933c62fae11c63f7700c2ca latency=11800.5833333
WPT 4f360a48672c281a5f981fc3e2156fcc72288165 latency=11800.5833333
WPT ec01e94439366d004038cc9528fb247265e6ac50 latency=11800.5833333
WPT 62f8e286a5ff908dcf4dc3319140fb1c95be6bfd latency=11800.5833333
WPT a73c2fc7858d74b976d69f9f4fda5a8ede3fd6f8 latency=11800.5833333
WPT 4f9d990eaec09138e1bb2fcdbcc9a09c551ac012 latency=11800.5833333
WPT 3178b68c26ae0790bfaac34e2bc3005004de0d5f latency=11800.5833333
WPT 5ae5436a5e6c950da9c29e259de2a3fe19ff9ec1 latency=11800.5833333
WPT 0d46e9160e87d8d2e01eed67aaff0c98be338e68 latency=11800.6
WPT 663175e1516e178bf5aa3dc6c4514012bdf1b122 latency=11800.6
WPT 878b02e581872ae96e2807fb501c95392fcbf8bb latency=11800.6
WPT f8b0ae7a5d4a33d24f9b406a95e96d5b81aea3bb latency=11800.6
WPT 5c8a49591041db8ddacacab131b5d9017b43d31d latency=11800.6
WPT f295bbee168d31bc6489448c16689929b3e25a75 latency=11800.6
WPT 35592cd64e51fc5a20862836272bf531393bcff6 latency=11800.6
WPT d15ea3153a0bb079bcce9bdf29fa0dc65187cd98 latency=11800.6
WPT fb003a8ff640fcaed3703bcf007e610447935842 latency=11800.6
WPT 69ea7b3ec40b8cb0c86acf64418604e3282b9fb3 latency=11800.6
WPT ef9794d673792ceca44d2a29ab524eaf8ac7341d latency=11800.6
WPT f37a6d8489f1726bca0dfb95cbf34ec27ee710fa latency=11800.6
WPT 3d8d0ac4bc05cee28780e9e2516b77d9a7b5dc97 latency=11800.6
WPT 1f7acd0fc68883a3e57ec05dd245e465f9f699bf latency=11800.6166667
WPT 200d699a94f96d60043f3046087096fd3e7751a3 latency=11800.6166667
WPT 99f56951703cd1c3c2b2f7a17b1feb78fd8b2915 latency=11800.6166667
WPT 387b6853e3ea0e7256c01bafb429284d2f5b2e91 latency=11800.6166667
WPT 7403625919e7ed3d37289937e9cc5e859674d4f4 latency=11800.6166667
WPT 8956bdaac4b6907007c2209935e1a879211d37e6 latency=11800.6166667
WPT 610f7d6842d953c6ffbe3597a33ce885ba17505c latency=11800.6166667
WPT 120c2897fc42030e2f418a0d5596b48846bfe5f5 latency=11802.4166667
WPT e5ba60da01179172fe22a6c405ce980df0835777 latency=11802.4166667
WPT 7c178d2bb6a24b98a76bc259c69c7485bfec2745 latency=11802.4166667
WPT 621b47bc44600d515218dcc252884d3fe3c75d00 latency=11802.4166667
WPT 0e1edfbef833fe176cb05f857caec8f779e9dcc7 latency=11802.4166667
WPT ba2820af2727e18b4d7c607418409c691447d06a latency=11802.4166667
WPT 144001b90433ea065f8094f5fb80e5632b3f8384 latency=11802.4166667
WPT b41a6f0561bb4edd356d5db52f5787ab64f21b1b latency=11802.4166667
WPT 2ad1b1798b67f6f4084b78570df331e43d409149 latency=11802.4166667
WPT 9de35c0e3b65057862b6927467aae14ec69f68dd latency=11802.4166667
WPT 7ca6f85eab04d422f35d79dbb2797584e1cc301b latency=11803.2666667
WPT 5aa8d9aef6cda7a0bb02c62dd3192731d1a52cb6 latency=11803.2666667
WPT f974ce04496e9e2726ea4dc8bc20f12c2531c524 latency=11803.2666667
WPT e27e6d82339266d8cd3b2cf3384d0e13ac499df8 latency=11803.2666667
WPT 9a6600e17af4f6d18571bb81d71a9e85052a4e16 latency=11803.2666667
WPT b014004ced25367b70fefb5498139db1c6c192ec latency=11803.2666667
WPT a19feddeffde2cbb24e05a25ab4c84df5fa80cd6 latency=11818.2666667
WPT e819fbf33a6a08924ce01e6804b82c85fe0ab758 latency=11915.0666667
WPT eb7dc773a6f322207925f12785c280ed05701036 latency=12053.4
WPT 5ab132f2fce985fb9fa5be84950ce0bd02ebf20b latency=12064.8166667
WPT 1c849c3fe753524df18bff8f2bd7bb1c6b554356 latency=12136.15
WPT a6fc2b511b6b619c93cef9bbed1c5f08d5df6462 latency=12440.8333333
WPT 973a47fb90f473a1f9a761ce34211f928d7e5f54 latency=12561.1833333
WPT 05679040ae1160cc30511160d3ffd123df70799d latency=12789.2666667
WPT 970761acd77478950da2b21d97c839629c74e678 latency=12841.6333333
WPT 1182a3cfee4a208ba19b04a2687d5ba8582aaaeb latency=12986.2
197/199 import 7272fa226ea9a589f4eba673a91f63bd1ffcc34a
WPT 25c23903373a3fbfade9a248f55d9d0af2dd8b0d latency=1520.16666667
WPT 607f71c2a52546c3c67c2a43df0e1a2458fa2a60 latency=1529.5
WPT edbff7904e9051783de5a6902ee1bc7a5834ef85 latency=1540.3
WPT b04a7b0d3474cb3b856eaaf7bc0ce7cdd2218bfa latency=1924.05
WPT 67406a4d7bba0c2282da69d2b84dfcd2f9c23c4c latency=1959.15
WPT 39b6919670e981f1552bced720db45fc7cdc1e98 latency=1989.8
WPT 3ed326a7747a82a10444333fdc6f464efc966903 latency=1989.91666667
WPT d93f6aed0cf9b1448b01f2e7e8c58e4f8d6170a2 latency=2001.36666667
WPT 44445ba44b4baa770110bbe2f4bba9e4e90a6b76 latency=2478.41666667
WPT 28cb86ade38d815d44fa83c3d1ddb56500ff11f9 latency=2682.9
WPT 59854373f00ed847f5c451193cdd7fbce9ab7002 latency=3955.35
WPT dca00e5b25cef2708bfba773e6b00c69d59eb2ea latency=5346.65
WPT ed7a458d1b3bf53af0a6aa60f291bb40238ab77c latency=5346.66666667
WPT f75f59d6eedf53efcdd6cfe90a21678dd0b3cd6f latency=5346.68333333
WPT f751bc151a106625ddd8420bc79f23a913a032db latency=5527.6
WPT d51dd4066860c5ccb7b1bc912a4768b132827c38 latency=6712.08333333
WPT b994916eb9b33004a0702af66d58332d2d5c5eaa latency=6973.55
WPT 5f41cb85db655c381d6d3e07cde34b9cbe61c21f latency=6975.41666667
WPT 258d143f24ce4611a90ca9fcf10f0b079c932ec8 latency=7145.03333333
WPT f94a32ce96b0ff8f54e6b4765ae01c0ba4e9edf3 latency=7193.55
WPT b5fe8bccc2b3a1f7df6e9c2b3e6946ce3ae6ea76 latency=7236.38333333
WPT e8cbae95a91b761a7b0194b3c0d560fd1947a29b latency=7321.41666667
WPT cb34f0c3b3319aa013ecaa670cc1bccbd73fbdc1 latency=7634.03333333
WPT 334f26067656359450ac41eb970411ce9a309ab9 latency=7985.46666667
WPT e389068b82430de0ee926ab56994954b555b2a8f latency=8056.71666667
WPT 1bdacbaa598f10efea59e105820d8a737c5fcdc7 latency=8177.25
WPT 90e1ae5c25df7b138d6a658fe29a6a9680bf7613 latency=8413.55
WPT b362fa564085175bf0a5345de75d9bcd5118170a latency=8688.76666667
WPT cd5b3b6612ea82b8ffd0c57703d578ee43f96e5e latency=8723.61666667
WPT b7f7cfe7e63a0ea53cdf3fff293dffe6c9b684e8 latency=8737.75
WPT a0a4425b0c714e28ebdb8acd6d4df95c3a03e463 latency=8748.66666667
WPT 684e0612864d055d8f0798afcb556cc5054b3c66 latency=8750.73333333
WPT 24937072032dd18e13d82b6acf386a59e8c2f156 latency=9481.98333333
WPT 38c3119061bdc52aa4fe2dce27bfed8926b4748f latency=9483.41666667
WPT d4346cc07f861cabd1e6b2834a30e5d8f912861e latency=9704.75
WPT 516de1c5affd073ef4ffb4f7f18ef1b81a57bc96 latency=9958.2
WPT 2fbf393640a76f5b803096db868fff58525c5cbd latency=10207.9166667
WPT 3961c855458e528e07e3d0ee8d521ccea90f0fe3 latency=10435.1166667
WPT 9fa361576633d5c76fef5d06cfc13b224a5168a1 latency=10572.95
WPT d6c43f5f361cea2996a50949db1abd5c499a7f6c latency=10638.9666667
WPT 97022120cfded785b1eff0ff23403aff13f5c1e8 latency=11132.7666667
WPT 6f9c2fbf4456eb48f8ff9840a4c704e7dea7d6b3 latency=11268.4833333
WPT 12283c0179c07a3a35784a9337ab7affd933381e latency=11394.4666667
WPT 740aba06484bcb174c692175493fa591d29feedd latency=11495.8166667
WPT 9c9f26708f07a6b5cb2e0093b1c7638f76fe88e2 latency=11507.9
WPT df62b547bbfb7e14b139b03071a4819f36c748dd latency=11602.9
WPT d39b05b0fab3059264317fa9f19559f7751a0be2 latency=11856.05
WPT eb99716a47e1db691e287eba963589274ee6bbfb latency=11943.0833333
WPT 75bf430e3f8431594c85b059a9e014d6c3e195be latency=11964.4833333
WPT 24d6e5e2e4990677101cc52c673730ec07590733 latency=12298.4666667
WPT a46616a5b18e83587ddbbed756c7b96cbb4b015d latency=12616.7666667
WPT 89009e79a70a170ed44bcba8f9ede416553e3c42 latency=12617.1
WPT c06d55815ef89626ac3c77821dc85d84e53e57c3 latency=12617.3666667
WPT c0c2a3717cad6e06a6068322aec515e226547b78 latency=12617.6333333
WPT 7da482c51f9b173407a28ec0e78e8acaef2a1914 latency=12617.95
WPT a6edfc08aeb6937a83fb0fe0a3773405af6966ca latency=12618.2
WPT 4448c8df49ab77e67c214faed66ee8c137e3c129 latency=12618.45
WPT d34859ce3d3aad53774b5a480c1aee334345d08c latency=12618.7
WPT 6b9f9ea1a18bcfd9e29d97bb328b60811717ff6e latency=12619.1
WPT 8ee4de287b1acf055cbb113c9e4b6cce968e53bd latency=12619.2833333
WPT 6b076b1fba943dcbf594b836973ec9919739898f latency=12619.2833333
WPT f13010ae79fadd38d7cf432150a749fd29f01e48 latency=12619.2833333
WPT 771c7fc6586701d6caab52a6f8094e5bfed283d5 latency=12619.2833333
WPT 0e810102c81645f702a9309ef6eab8b6927370f0 latency=12619.2833333
WPT 437486009fb6ddd4afca2d6557d296ec29814ee5 latency=12619.2833333
WPT 9dd9478f86160b50c58e62854d2279043e1cf233 latency=12619.2833333
WPT 8c5407038395af83f44a82262453c1e0ad329277 latency=12619.2833333
WPT 58abd308a0c3eaf1027b8ec649c045980483702c latency=12619.3
WPT 9ec41f707c1a5c6fa810ef8a93975b57b00da073 latency=12652.5166667
WPT 512caa38a9aab72e760360331f7ebf604baaf63b latency=12674.6666667
WPT 300db38c93da5f812f5a21cea6f9df54723f3d1d latency=12726.4166667
WPT 64c9447d2e5a72ef9c8e58e1fdf699d0a0a756ab latency=12774.2333333
WPT f2d785ad4e3a74a46e67cfaa36a18023d8f73b1c latency=12902.2666667
WPT 4ce711e0478f89be4921a9b23ab0eb5a352670fb latency=12935.1166667
WPT 993fa950711235cccd40f0860670718a36b1bad4 latency=12935.95
WPT 617e16169a1afd45be03a6df12f5ebe8948e3b8f latency=13079.5166667
WPT 26b12bd900ac885f10176120c3ae9dd0fad40733 latency=13167.6666667
WPT f2cb327e6da726d391ab1ee3a8fc09090c14b408 latency=13334.6333333
WPT a6199c82bba3eb7079789faf6bb906ad7ee986bf latency=13469.3166667
WPT 04c48730f34cc575e80fda030726a7ba7a8dffa1 latency=13469.3166667
WPT 21d21d3a0f815ef6322b871db027c5f9ee0b3fed latency=16955.4
WPT 1e717b0165a6a1ef809de55dc2d16b4cf01eddbc latency=17148.0166667
WPT 182b0d07d7ff55ce5cb4df96738f9c9aa7501569 latency=17205.6333333
WPT 4cca1b9369d10b21f593a8ac2a8cc555122b39bf latency=17415.9333333
WPT f61440ec4355df458c1d206d7223884d3c454763 latency=18203.2833333
WPT 05f10cb96c229a4c8b1644ad3a43935dcaa5bcdf latency=18333.8333333
WPT 894a27add68cc3da3ed74dd629a96d70d13924ce latency=18334.6833333
WPT 1b458fb8a0730e6d2d39e5e0be7dfd3eaac3d2c9 latency=18335.1666667
WPT 994a2abc578b8fd1b79f335c890670c995eb9962 latency=18383.0166667
WPT c5dcb1ff960183a100d295f02a46c193c45c801d latency=18694.8
WPT f2de6e8f56c9c0deb6dccf2f8fae945dcadf6c7d latency=18844.25
WPT dfeb0233e70019acd5cc10bc84144546588c3071 latency=19021.8
WPT bdfbc37be298ac2bf3e186abfa13237fed0c5e32 latency=19274.65
WPT f20df0026333fb97dde17a6fc326d08c1c7313a2 latency=19347.9666667
WPT 3b715f1bff391b94372896ef2e01124d13c5471e latency=19623.25
WPT 34cd10b3fc1b8a94d10264df97dda1e86fa9ac15 latency=19656.6333333
WPT 90bf8f7d1f934fe24014295364088d8209533266 latency=19702.0333333
WPT 858788b681e3fae2a732945ea262f384aff54558 latency=20001.85
WPT a3101d837d7df0242826eab0f609d36e6d732a99 latency=20056.45
WPT 5fbc462e2099e2fc38217e5b26d96ef7a807c624 latency=30035.4
WPT 8066cb472f6cfb2f4d2116cecddc63c02c936edc latency=30157.9333333
WPT 4eecbdb0aa2bca4bde167b8c359b40937973ce7a latency=30312.8333333
WPT aa4931f9dbb5c6bbedf873ab2abc55d2350449cf latency=120979.933333
WPT 937cf371ea8e822133aeccf393c4ad85a7c3d500 latency=120979.933333
WPT 9ebe87bf2645b4da19b83d9b4b8b91fe1698dab0 latency=120979.933333
WPT 9b4284ccf29d7c065c9eeea8d9a042d950ee34b2 latency=120979.95
WPT 1c338e47997f2d156a481c93ac5e90ac7854e4ca latency=120979.95
WPT 0a4d8ac46e77d5cd82064534b0697a94f5bff968 latency=120979.95
WPT bd6f5d879f7c8cdd74fbf7116873c5378f0be521 latency=120979.95
WPT a05503e0f4021ff2673759fd28dafd624bdaca38 latency=120979.95
WPT 3cdc0816bf77bd7d120fff89bc5e106fc61d3ff7 latency=120979.95
198/199 import ab21aee5748491da22e93594595f835baa4f79cf
199/199 import 60cc55805fd10b00fcd9472b17ae9517d7f942c9
WPT 220f425adf50b4d86050143e79cc6eb0baa39bd1 latency=326.383333333
WPT 30a7ff100e60301d1b00806f97c14a8de418d1b1 latency=356.55
WPT 8e230649ca0ebeee42971945362065c4f21a63e6 latency=356.55
WPT 1a58c2c554eeefaf192ae57d65b823ae3038a3a3 latency=356.55
WPT ff52ec22e24765592856c1c93a3605190455b6cf latency=882.2
WPT 17354db20f1a0d26b1bc1b9f146b49be95772cca latency=1266.21666667
WPT 29c754d19d31b6c8f1c60c6da3204e78a7273d86 latency=1491.51666667
WPT 29ff90825e8af4b5ced39300ce16f7c5a4b16ef6 latency=1596.45
WPT 812fde4b3401d43ba8027be6d579128960e50cd1 latency=1609.31666667
WPT f69428508539446d0e2fe61d8e15a94d155f29b2 latency=2028.81666667
WPT 12fc4d3a7b8846a692c4af72f31e6bda868fbb2a latency=2486.41666667
WPT 6d8970d0d2a3ac3443ecdf44928b042c65e94226 latency=2862.9
WPT f72b0ba1a972c4913119a461ad2d0cd8bf4e1e48 latency=2945.96666667
WPT 6b0e9596764c73f8adef4d02f424f116bdf78277 latency=2949.61666667
WPT 3c7c8b2c67b467d18089d6e03a3f2deeeac14556 latency=2978.4
WPT 921a51fa078e1f4c8fc478ba1d29943237754592 latency=3085.6
WPT 45767ed89d73fbafefb7a4e915342f070397fe10 latency=3169.45
WPT 3a514e94c31f5deff0777e82628580656dc6662a latency=3201.11666667
WPT 495876c7de751c5e2abccfd8eed0107f0a2faf4b latency=3203.0
WPT d40b8d55eb2f6ac1e498ee78c5e8e7e59d9b466d latency=3300.48333333
WPT 8a0795f75e5641e5367d961f1e3f899766af209d latency=3336.18333333
WPT cb7017e654fb4daddb9dee8d654c78b26e61fa9f latency=5464.13333333
WPT 5df0331a0d36a0a6f0cfe2decab3bf61f0693343 latency=5465.46666667
WPT 6f47f1c27dd54d92f80bada384c8360bbfe95fd5 latency=5465.46666667
WPT 0d99da893d18359bcca43e33615a8b983dbaa8a3 latency=5616.85
WPT 044719c9e4742e206535142d05c26f750e57bb51 latency=6774.25
WPT 9a18bbb6a0243e39d4e2b569281027b3c832e323 latency=7100.15
WPT af5f631f0d112371e967f31bfb4e80583bdae212 latency=7744.2
WPT 1ed171b2b0e6d502c562d983f4434decd37625c4 latency=7797.3
WPT 401f5821beced610e9f076d384c1e22fee72e32a latency=7797.3
WPT e9c1cbed64b765a3e01f6b678446ea69174d4a07 latency=7839.56666667
WPT ce33325f8b7b3513065f04e7e24c92ae12aa2557 latency=7933.36666667
WPT 242de2bbe5497644914f87dea6de94f7828fa58e latency=8188.28333333
WPT 6a5689d759316526975428755ff09b9e1717fd7e latency=8286.01666667
WPT 92e2d0647dae35cba058cd024cafa014a9bbb2f6 latency=8326.15
WPT fd6a1648042996fc0a6365bd5bdef0f873b423c9 latency=8328.53333333
WPT f8bfd8c8220ea39215c3368ded2e8528707574af latency=8455.91666667
WPT c2171e5325757124134ad339f181c14bed552212 latency=8537.95
WPT 155b7abc9efeaedc2672da6c800bf4349fbb8cd6 latency=8576.65
WPT 38248ab6fa38d494356654e592335363a5f91c2d latency=8707.4
WPT 6a9b7816a86b442cf3635cecb4e2376a6ed18453 latency=8779.5
WPT 7ff63224fc56b6d6cec3c28078625d292c4cc417 latency=9342.5
WPT 29624280ed59327b7e023337b663127f3ee413c4 latency=9351.85
WPT 55f606ec31b88e7ab7689c2ab3e630cfd2348fae latency=9819.55
WPT 1c5c05dd81723ceee0b7e494571b471eed4122a9 latency=9950.58333333
WPT f2211f3465be3568a50b4f4076f466d71fb423ef latency=9963.68333333
WPT dbb00a5b9755fcc2a3c64c05809adf975cca6e7d latency=10006.8833333
WPT 100ec1ed0774ca6853f60b81cde1b48737734f05 latency=10274.4333333
WPT 1bb20bb18aeafe092b25c856c0ff1d1f239850c0 latency=10396.0333333
WPT 51fbbe10667d0ad011e5cc1ec03215deb1845193 latency=10960.3833333
WPT 696b8f78e3fe44428067ffa5631a528e523fbe37 latency=11112.75
WPT bb360e80c8e602726f21c6cc82f9c190a45600c5 latency=11112.75
WPT f4fdc837bcaf6c8a5eeca83975b1e375a45be220 latency=11180.9833333
WPT e74476bf8aa635775b7efdf146fe30009021a37d latency=11192.1666667
WPT caf04269ac9dcd212aa3488e18552f402cd55714 latency=11225.8166667
WPT d3f773e0fea64c340f4d1d663dbc03a75e6aab06 latency=11225.8166667
WPT 1ae25015d4013b147c09e27471ed1a413e9a642a latency=11248.45
WPT b3bd65abf04b68a4c1517f1107c8585ee14e861a latency=11466.65
WPT baae4d2d4787f79e345ce04fdc2a23cd00b6d704 latency=11508.9333333
WPT 5abbbb9411ab444a21b62b2688ddf8d344af7718 latency=11843.7
WPT c2de33d4d167ead13c44101ff23b691ea3d442ea latency=11988.45
WPT 534b333a1ade72c2fb7d7819d9c3eef35593c288 latency=11994.6333333
WPT e4321d5c1e8ee10505f856c115d9fef1d651f551 latency=12124.9333333
WPT 096dec2e46f20333f2e9b95d3ccab40d16af9986 latency=12225.35
WPT a9d09a5a6ff607683d0db30f5399b2544db12de2 latency=12285.4
WPT 74a646a06f54250eb5a6f7bf07bacda356f05c09 latency=12567.65
WPT d6e3fe63734f81df942b8dcae659acaad3f96b17 latency=12795.9166667
WPT de05de81cc603b7abbff4fef65e1738f17105866 latency=12807.35
WPT 5f7e508e0054588492e18382e5fcca1790a4ea45 latency=12879.25
WPT 00f1a617a07a1db9a40f159e16f8ea835dbf10cf latency=12967.2333333
WPT c2b8fd1153b4687656f1b49b49c59dabd7a1917a latency=12989.15
WPT 92976046a525936a3a69a9935212b8f072cea5a3 latency=13007.3333333
WPT decb9969a6b304731d8c343d7edf8aed319eada4 latency=13037.0
WPT 83cd9fc2469ac8914ccbaa03353007eff3c7a9c1 latency=13055.45
WPT 18abec4e9249e97e3341e9eb32c1533afdd173b6 latency=13059.2
WPT 3855cedda933221854ddda18ffcdff310267eaa4 latency=13059.2
WPT fda87820f8ef60ee710e6168c44f6ae7fc6b1345 latency=13064.7833333
WPT fa075422d7271826bbc16cd900419330261856c7 latency=13076.7
WPT 0042ebb9f87b8972d8b72191b562afed2dc0a310 latency=13083.1833333
WPT 21160b8de3c1a502717847e32b206d09e279696b latency=13090.1333333
WPT a861f2b4c63debcd4370070dc1559de3a0717455 latency=13219.7
WPT f2a30cc9d61d52bde1f5d34da0a4ee90c67ce3d3 latency=13576.4
WPT 4839a0a804ca4fe46b54e6e930fe469d63b70b08 latency=16742.0833333
WPT 966f3d768c1b5e758a97b7666d1fa527b8641d45 latency=16933.7
WPT 0d837e7367e07d0c23df18444c35320bb0d6d246 latency=16968.9333333
WPT 8b7da04125a51c638bc90075e7dbd63f82ea7e92 latency=17095.6333333
WPT c8c37e7ba5ce8faed4c6ca68fc07ad96f886ff93 latency=17279.9666667
WPT a56a326675840eaec5c2543749039f312c7b6d72 latency=17314.0
WPT fdc4028a711585e980b68ba442b0b4247487d747 latency=17395.4333333
WPT 8a272d2d1a5578a4f1da8a972ab6bec874a4411b latency=17513.3
WPT 926e03b73b57874c042d4e40f4253f7b49f2278f latency=17786.4166667
WPT 21706b4061710acec768093e72a2aa4c036859ee latency=17790.7166667
WPT ded8ffe86722118bf035cf2e48c9dbf199aa1f92 latency=18351.0
WPT 90ede28f527bb2775b64bec25f1713cd8089abf0 latency=18462.3333333
WPT 7a65c7f9a875df7855f6776c07333a3885f40791 latency=18486.3166667
WPT 791c1e88ea1302def6a19efa98c79f7b941dd341 latency=18522.9166667
WPT 8b9279470a757930a25be8d60e8414caa4cdaa78 latency=18522.9166667
WPT 73f572e558b17b4f1b1f9c43fc0ca2f53199750a latency=18621.35
WPT 7a3330affbfda14ff3da9f7fea5e70d5c9857e83 latency=41357.1666667
WPT 3cd3575508e7079af458797ea6c7d5a2078e079c latency=41384.75
WPT 25b9619744e39d4d4e14003bc1638d16a4540e9a latency=41578.9666667
WPT c9e34861b587190f3858b4b82e3096843c3f233d latency=42719.4833333
WPT 6d69cb31b4618c15c0d731c104eefb811a96f54a latency=59070.2
WPT d0b5a01e3f6f78af1aac30e88444d61e3b9a5735 latency=108170.95
WPT 989e74e3efac904fb4a52b10604215e49f108be6 latency=108171.066667
WPT 0882c21b504545573bedd6e7897e9b882bb70679 latency=108171.183333
